Kode Unit Motor,Tahun Kendaraan,Kilometer,Usia_Kendaraan,Kondisi_Oli,Kondisi_Rem,KM_Terakhir_Ganti_Oli,Bulan_Terakhir_Ganti_Oli,KM_Per_Tahun,Jumlah_Keluhan,Jns Service
6,2018,73949,6,1,1,6612,10,12324,1,0
1,2019,9746,2,0,0,292,2,4873,0,1
0,2019,26369,3,1,2,1768,9,8789,4,0
4,2021,8519,1,1,0,3943,4,8519,2,0
0,2021,0,0,1,0,0,10,0,3,0
6,2021,12367,2,0,0,829,4,6183,0,1
4,2020,17487,3,0,2,364,5,5829,2,0
7,2020,6001,1,2,0,705,8,6001,0,1
9,2019,27726,2,1,2,3621,8,13863,4,0
13,2019,27343,2,2,2,2096,8,13671,4,0
6,2018,25960,4,1,1,6818,10,6490,0,1
4,2021,6888,1,1,0,4331,10,6888,0,1
8,2019,19146,2,1,2,2434,12,9573,3,0
0,2021,23212,3,1,2,1010,9,7737,4,0
0,2018,39045,3,1,1,3843,10,13015,0,1
4,2019,33267,5,2,1,1028,6,6653,3,0
3,2021,10107,2,1,0,71,10,5053,4,0
6,2018,50118,5,0,1,242,1,10023,0,1
6,2020,40914,4,0,1,1752,2,10228,0,1
12,2022,11164,1,1,0,4567,8,11164,2,0
2,2020,24575,4,1,1,6329,12,6143,2,0
7,2019,39729,4,2,1,440,7,9932,4,0
6,2019,32854,4,1,1,3503,7,8213,4,0
3,2018,16273,3,0,2,2031,5,5424,0,1
7,2019,46836,5,2,1,2580,3,9367,3,0
12,2021,7168,1,2,0,2201,8,7168,0,1
5,2020,37035,4,1,1,2357,10,9258,4,0
2,2023,192,0,1,0,82,10,192,3,0
6,2018,54308,6,0,1,1720,2,9051,3,0
6,2020,19949,3,1,2,2909,10,6649,4,0
1,2022,19,0,2,0,13,6,19,0,1
4,2021,10535,2,2,0,3277,8,5267,2,0
12,2023,13425,1,1,0,6051,10,13425,3,0
5,2019,18504,2,0,2,791,1,9252,1,1
1,2024,0,0,0,0,0,3,0,0,1
4,2024,15,0,0,0,11,4,15,2,0
12,2019,57696,5,0,1,1611,4,11539,2,0
9,2018,39363,5,2,1,436,7,7872,3,0
3,2018,16898,3,1,2,3562,11,5632,2,0
6,2018,33105,3,2,1,389,6,11035,4,0
12,2019,29367,2,1,1,307,11,14683,2,0
5,2022,0,0,0,0,0,2,0,0,1
9,2018,47539,5,1,1,2364,12,9507,4,0
7,2019,20245,4,2,1,1706,7,5061,2,0
3,2021,7835,1,1,0,3254,9,7835,2,0
9,2021,11167,1,1,0,7590,12,11167,0,1
12,2019,18736,2,0,2,1743,2,9368,2,0
1,2018,27488,3,0,2,1780,3,9162,2,0
9,2018,37548,3,1,1,2439,10,12516,3,0
9,2021,16920,2,0,2,882,3,8460,1,0
9,2019,20092,2,1,2,4381,12,10046,2,0
13,2021,8107,1,1,0,3829,5,8107,0,1
0,2021,0,0,0,0,0,3,0,1,1
2,2019,23601,4,2,1,2398,6,5900,2,0
6,2022,24470,2,1,2,4073,5,12235,1,0
6,2020,17515,2,1,2,5644,9,8757,1,1
12,2022,223,0,0,0,177,4,223,0,1
0,2021,0,0,1,0,0,9,0,2,0
5,2018,28597,3,0,1,133,1,9532,0,1
0,2020,20603,2,2,2,3427,4,10301,2,0
0,2020,14748,1,1,0,7795,10,14748,3,0
6,2020,28235,3,1,1,9179,12,9411,3,0
5,2023,8219,1,1,0,4791,9,8219,3,0
1,2018,39067,6,0,1,1830,2,6511,4,0
9,2021,0,0,1,0,0,12,0,3,0
1,2021,0,0,0,0,0,1,0,0,1
13,2019,32961,5,2,1,1188,7,6592,3,0
9,2023,9819,1,1,0,3253,10,9819,3,0
4,2022,11307,2,1,0,7173,12,5653,3,0
9,2021,8621,1,2,0,3274,5,8621,0,1
6,2020,27003,3,2,2,2362,7,9001,3,0
6,2021,0,0,1,0,0,12,0,0,1
13,2018,35059,4,0,1,1153,2,8764,0,1
5,2019,30076,3,1,1,7946,11,10025,4,0
13,2019,16116,2,2,2,2180,7,8058,2,0
12,2021,23774,2,1,2,27,12,11887,1,0
1,2019,10208,2,0,0,1146,4,5104,1,1
8,2024,231,0,1,0,66,9,231,1,1
12,2018,42505,3,0,1,486,1,14168,1,1
1,2020,5429,1,0,0,1227,3,5429,1,1
1,2024,0,0,1,0,0,12,0,2,0
13,2020,25372,2,1,2,5473,10,12686,2,0
6,2018,30632,5,0,1,154,1,6126,0,1
9,2021,37359,3,0,1,1693,4,12453,4,0
6,2021,481,0,1,0,355,10,481,2,0
5,2022,7473,1,1,0,4475,7,7473,1,1
11,2023,122,0,2,0,122,7,122,1,1
5,2018,29348,3,0,1,1217,4,9782,2,0
9,2019,72990,5,2,1,875,6,14598,2,0
6,2018,36549,5,1,1,4872,7,7309,4,0
7,2019,35265,5,0,1,100,1,7053,3,0
8,2021,34184,3,0,1,1273,1,11394,1,1
6,2019,46703,4,1,1,5078,9,11675,3,0
9,2020,12336,1,1,0,4749,9,12336,1,0
10,2022,12208,1,0,0,129,1,12208,0,1
5,2019,17910,2,1,2,2290,12,8955,3,0
0,2020,27296,4,2,1,2278,2,6824,4,0
9,2018,24225,3,2,2,1413,8,8075,1,1
0,2018,35823,4,0,1,119,2,8955,0,1
0,2018,49174,4,0,1,368,4,12293,3,1
0,2021,0,0,0,0,0,3,0,0,1
9,2021,0,0,0,0,0,3,0,0,1
6,2018,31029,3,0,1,1479,3,10343,0,1
4,2019,27938,3,0,2,1681,4,9312,0,1
6,2020,18837,3,1,2,2168,10,6279,4,0
12,2020,22064,3,2,2,1459,7,7354,0,1
7,2023,5221,1,0,0,1052,4,5221,0,1
0,2022,246,0,0,0,48,5,246,0,1
9,2018,68636,6,1,1,6790,9,11439,2,0
13,2018,57390,4,0,1,145,1,14347,3,0
4,2019,37501,4,2,1,2981,3,9375,3,0
2,2021,17139,2,2,2,2912,6,8569,2,0
4,2018,28779,4,0,1,1727,2,7194,2,0
9,2018,34882,3,2,1,2653,6,11627,4,0
6,2019,43172,4,1,1,5201,8,10793,4,0
6,2019,12307,2,0,0,1010,1,6153,0,1
9,2022,0,0,0,0,0,3,0,0,1
6,2021,35232,3,2,1,1839,7,11744,2,0
7,2023,6741,1,1,0,5343,6,6741,4,0
0,2020,33106,3,0,1,792,1,11035,1,0
3,2019,10412,2,0,0,1063,3,5206,0,1
2,2022,0,0,2,0,0,8,0,2,0
9,2021,27830,2,1,2,5987,8,13915,0,1
1,2019,42658,4,1,1,2095,9,10664,0,1
3,2022,5633,1,0,0,600,5,5633,1,1
1,2018,35506,5,0,1,1159,4,7101,3,0
4,2023,0,0,2,0,0,6,0,0,1
5,2022,10721,1,1,0,4218,10,10721,0,1
5,2021,16877,3,1,2,1337,9,5625,2,0
3,2024,0,0,1,0,0,11,0,3,0
0,2018,60919,5,0,1,269,5,12183,0,1
5,2019,23688,3,1,2,3565,5,7896,3,0
9,2018,46588,5,2,1,2559,8,9317,1,0
7,2022,9898,1,0,0,234,2,9898,0,1
2,2019,27830,3,0,2,1885,3,9276,1,0
4,2019,15273,3,1,2,6317,8,5091,2,0
5,2022,212,0,1,0,203,10,212,4,0
13,2023,9473,1,0,0,298,4,9473,0,1
12,2019,76946,5,1,1,3752,12,15389,4,0
6,2022,0,0,1,0,0,9,0,1,0
13,2021,0,0,2,0,0,8,0,2,0
9,2021,40843,3,0,1,1851,5,13614,3,0
0,2019,41961,3,1,1,981,11,13987,1,0
4,2019,9520,2,2,0,2819,3,4760,3,0
1,2021,0,0,1,0,0,9,0,3,0
0,2018,39175,3,1,1,6959,9,13058,2,0
2,2022,9417,1,0,0,1312,3,9417,0,1
1,2019,21145,2,1,2,1658,9,10572,3,0
0,2022,14968,1,0,0,1070,1,14968,0,1
5,2023,0,0,2,0,0,8,0,0,1
5,2021,13224,2,0,0,1016,3,6612,0,1
10,2022,11186,1,1,0,4023,8,11186,2,0
6,2018,32728,5,1,1,5173,12,6545,4,0
9,2021,46258,3,2,1,2608,6,15419,2,0
9,2022,107,0,0,0,8,3,107,0,1
9,2021,14517,2,2,0,742,6,7258,0,1
9,2020,7983,1,1,0,4257,9,7983,1,1
1,2018,14419,3,1,2,3740,11,4806,3,0
1,2018,53594,5,1,1,3637,8,10718,2,0
6,2018,39547,4,2,1,2943,4,9886,4,0
12,2018,26197,3,0,2,2169,4,8732,3,0
0,2023,7687,1,1,0,224,12,7687,3,0
6,2020,29494,3,1,1,5782,11,9831,2,0
7,2021,20228,2,1,2,8685,11,10114,1,0
1,2018,17075,3,1,2,8544,10,5691,4,0
7,2022,11329,2,1,0,5285,7,5664,0,1
9,2019,44165,3,1,1,5298,7,14721,4,0
10,2020,29356,3,1,1,8746,11,9785,2,0
9,2019,72045,5,1,1,3422,9,14409,4,0
2,2019,20011,3,1,2,6326,12,6670,2,0
1,2018,45087,5,2,1,3040,4,9017,3,0
12,2021,80,0,0,0,59,5,80,0,1
7,2024,0,0,0,0,0,5,0,1,1
1,2019,28294,3,1,1,747,11,9431,4,0
9,2018,55841,4,2,1,595,6,13960,2,0
5,2021,13591,2,0,0,1515,2,6795,0,1
1,2018,25370,5,1,1,3847,9,5074,0,1
2,2018,28689,6,2,1,2206,6,4781,2,0
5,2021,16213,2,1,2,4778,11,8106,2,0
2,2023,9671,1,0,0,1453,2,9671,0,1
5,2019,32762,3,1,1,6150,8,10920,4,0
6,2023,9855,1,0,0,871,1,9855,0,1
6,2020,17067,3,0,2,1885,2,5689,0,1
10,2018,61750,5,0,1,41,3,12350,3,0
6,2021,15318,2,0,0,2027,5,7659,0,1
6,2023,0,0,0,0,0,3,0,0,1
3,2022,7600,1,2,0,3035,5,7600,1,1
4,2020,33032,4,2,1,2417,3,8258,1,0
1,2021,8839,1,1,0,6533,8,8839,3,0
0,2021,42314,3,0,1,1218,1,14104,0,1
12,2018,72438,5,0,1,2027,3,14487,4,0
1,2020,5116,1,2,0,2891,3,5116,0,1
5,2022,17063,2,0,2,1606,2,8531,0,1
0,2020,38582,3,0,1,1991,4,12860,3,0
2,2020,7766,1,2,0,2937,5,7766,2,0
9,2018,63534,5,0,1,1346,3,12706,4,0
4,2022,11448,2,2,0,2469,6,5724,4,0
12,2021,24329,3,1,2,4157,10,8109,4,0
0,2022,8912,1,1,0,5238,10,8912,3,0
11,2022,306,0,1,0,95,10,306,0,1
9,2018,82975,6,0,1,136,3,13829,2,0
1,2021,0,0,0,0,0,5,0,0,1
7,2021,418,0,1,0,332,10,418,3,0
13,2018,77720,6,1,1,5443,10,12953,2,0
3,2021,0,0,0,0,0,3,0,2,0
0,2018,33333,4,1,1,3413,12,8333,4,0
0,2021,0,0,2,0,0,7,0,0,1
1,2018,26468,4,0,1,125,1,6617,3,0
0,2022,0,0,0,0,0,4,0,0,1
1,2020,9231,1,1,0,4498,6,9231,4,0
2,2022,13899,2,2,0,2805,5,6949,0,1
11,2019,42839,5,0,1,1888,3,8567,3,0
11,2020,27641,3,2,2,1358,6,9213,2,0
2,2019,12202,2,1,0,2489,11,6101,1,1
1,2021,13792,2,2,0,3344,4,6896,0,1
6,2019,21400,3,0,2,1391,5,7133,3,0
4,2020,9598,1,2,0,2847,6,9598,3,0
6,2018,51692,5,1,1,6937,10,10338,4,0
12,2019,24682,2,0,2,604,1,12341,1,0
9,2020,8489,1,0,0,1789,5,8489,0,1
4,2019,39760,4,2,1,1739,7,9940,3,0
2,2022,0,0,0,0,0,2,0,0,1
7,2019,23144,3,2,2,2238,4,7714,4,0
9,2022,0,0,1,0,0,12,0,1,1
9,2019,20772,2,0,2,179,4,10386,0,1
1,2020,21873,3,2,2,2479,4,7291,2,0
1,2021,461,0,2,0,446,7,461,0,1
5,2023,0,0,0,0,0,4,0,0,1
0,2023,152,0,0,0,142,5,152,0,1
5,2020,6029,1,1,0,5249,11,6029,4,0
1,2019,15939,3,1,2,4454,12,5313,1,0
7,2023,0,0,1,0,0,12,0,3,0
6,2024,196,0,0,0,121,4,196,0,1
7,2019,40713,4,0,1,950,5,10178,1,1
5,2021,19341,3,0,2,1274,1,6447,1,1
10,2019,19770,2,0,2,219,1,9885,1,1
8,2021,11585,1,1,0,5579,11,11585,4,0
6,2018,45763,5,0,1,249,2,9152,2,0
1,2020,31766,3,0,1,134,1,10588,2,0
5,2020,23346,3,0,2,790,2,7782,0,1
6,2021,5697,1,0,0,653,2,5697,0,1
7,2019,17421,2,1,2,1737,11,8710,3,0
6,2019,28647,4,1,1,4357,5,7161,3,0
10,2020,23507,3,1,2,6123,7,7835,4,0
1,2018,55451,6,1,1,9642,12,9241,0,1
1,2022,202,0,0,0,34,3,202,0,1
7,2022,19623,2,2,2,2621,4,9811,0,1
6,2020,30953,3,2,1,2212,8,10317,4,0
9,2021,25030,2,0,2,1088,4,12515,0,1
3,2020,7643,1,2,0,2748,4,7643,0,1
7,2018,26491,3,2,2,1018,8,8830,3,0
12,2018,59596,5,0,1,821,1,11919,2,0
0,2019,22537,2,1,2,8025,12,11268,2,0
5,2018,15533,3,1,2,7215,12,5177,2,0
9,2019,23525,2,2,2,2972,7,11762,3,0
2,2018,44529,5,0,1,1475,4,8905,4,0
9,2020,23089,2,0,2,1544,5,11544,1,0
1,2020,12264,2,2,0,1705,8,6132,2,0
4,2019,39041,4,2,1,3285,6,9760,3,0
7,2021,16131,3,0,2,79,1,5377,2,0
2,2022,0,0,1,0,0,9,0,1,1
2,2021,0,0,2,0,0,6,0,1,1
0,2020,10787,1,0,0,1326,1,10787,0,1
5,2018,42120,4,1,1,5322,12,10530,4,0
6,2021,31633,3,1,1,5042,12,10544,4,0
7,2022,64,0,1,0,58,10,64,3,0
0,2018,58010,4,0,1,1045,1,14502,0,1
5,2021,5375,1,1,0,145,10,5375,0,1
9,2019,15675,2,0,0,1486,5,7837,0,1
0,2018,56130,5,0,1,1066,3,11226,2,0
5,2021,241,0,1,0,130,12,241,0,1
0,2018,54046,4,2,1,2988,8,13511,2,0
7,2018,31092,5,0,1,27,2,6218,0,1
1,2018,25131,4,1,1,3882,6,6282,4,0
9,2021,29266,2,1,1,1752,12,14633,2,0
0,2023,0,0,1,0,0,11,0,0,1
12,2018,50810,6,0,1,563,4,8468,0,1
4,2021,26288,3,1,2,4600,9,8762,2,0
0,2019,28084,3,1,1,7274,9,9361,2,0
7,2023,268,0,0,0,116,2,268,0,1
9,2023,9772,1,2,0,2262,5,9772,2,0
9,2018,31901,4,1,1,5038,9,7975,3,0
0,2020,33371,3,2,1,618,7,11123,3,0
3,2023,10141,1,0,0,1571,5,10141,1,1
4,2023,0,0,2,0,0,6,0,0,1
13,2019,12692,2,0,0,2097,4,6346,1,1
4,2021,0,0,2,0,0,8,0,2,0
0,2020,38009,4,0,1,2026,3,9502,4,0
13,2024,0,0,1,0,0,12,0,1,1
7,2022,8099,1,2,0,892,6,8099,0,1
3,2020,29764,4,2,1,2654,3,7441,4,0
13,2022,10134,1,0,0,905,1,10134,0,1
9,2021,59,0,2,0,40,7,59,0,1
9,2023,4,0,0,0,1,1,4,0,1
7,2022,19572,2,0,2,680,4,9786,0,1
1,2024,270,0,2,0,241,8,270,2,0
12,2018,23024,3,1,2,9829,12,7674,4,0
9,2018,61933,4,1,1,1225,10,15483,1,1
12,2023,10004,1,1,0,3877,6,10004,3,0
0,2021,27313,3,1,2,1076,9,9104,3,0
12,2022,20952,2,2,2,1167,8,10476,2,0
12,2020,23242,3,1,2,9219,12,7747,3,0
1,2023,186,0,1,0,32,10,186,3,0
10,2023,12573,1,1,0,818,12,12573,1,1
5,2019,19855,2,1,2,2842,10,9927,1,1
5,2019,25648,3,0,2,1362,1,8549,3,0
1,2019,15222,3,2,2,2411,3,5074,1,1
3,2020,19622,2,2,2,2645,4,9811,2,0
0,2019,34022,4,0,1,473,2,8505,2,0
1,2021,0,0,1,0,0,10,0,1,1
10,2019,39819,3,2,1,1790,6,13273,4,0
5,2021,79,0,2,0,7,7,79,3,0
5,2018,24861,3,0,2,1062,5,8287,0,1
4,2020,8719,1,2,0,1477,8,8719,1,0
12,2023,0,0,0,0,0,2,0,0,1
6,2022,273,0,2,0,109,6,273,2,0
12,2018,52052,6,2,1,3466,4,8675,3,0
4,2020,6590,1,0,0,1700,3,6590,0,1
6,2020,44357,4,2,1,1727,7,11089,2,0
8,2021,8222,1,0,0,1628,5,8222,0,1
13,2021,26708,2,1,2,6732,12,13354,4,0
11,2021,13877,1,1,0,4244,7,13877,3,0
6,2019,42774,4,1,1,6741,11,10693,4,0
6,2020,48498,4,1,1,5677,10,12124,2,0
11,2020,51321,4,2,1,1994,7,12830,3,0
9,2018,93364,6,0,1,1104,4,15560,3,0
13,2022,320,0,0,0,263,3,320,0,1
6,2022,12726,2,1,0,320,11,6363,3,0
4,2023,6999,1,1,0,6681,12,6999,2,0
4,2020,31470,3,2,1,1450,8,10490,3,0
8,2022,21085,2,1,2,7224,11,10542,4,0
0,2021,26149,3,1,2,5916,8,8716,3,0
6,2020,22548,2,2,2,2476,4,11274,1,0
2,2019,50700,5,1,1,6076,8,10140,4,0
4,2018,30089,3,2,1,2493,5,10029,3,0
9,2021,27027,3,1,2,4820,9,9009,0,1
7,2019,31026,5,1,1,3700,5,6205,3,0
1,2022,18850,2,2,2,2322,6,9425,1,1
8,2021,9515,1,1,0,6659,9,9515,4,0
6,2024,470,0,1,0,94,10,470,0,1
9,2019,67278,5,2,1,1526,7,13455,2,0
8,2018,50062,6,0,1,1928,4,8343,3,0
7,2020,31427,3,1,1,4969,11,10475,2,0
1,2018,25424,3,2,2,3171,4,8474,3,0
12,2021,14158,1,2,0,2217,3,14158,2,0
3,2020,10492,1,1,0,7178,10,10492,2,1
6,2022,20152,2,1,2,1614,12,10076,3,0
4,2021,28307,3,0,1,400,1,9435,2,0
7,2021,352,0,0,0,192,1,352,0,1
4,2020,29254,3,0,1,2038,3,9751,1,1
3,2019,28226,4,0,1,815,1,7056,0,1
0,2019,28826,4,1,1,4802,7,7206,4,0
10,2021,32798,3,1,1,3519,4,10932,1,0
9,2019,28294,2,1,1,3711,11,14147,4,0
7,2019,15763,2,1,0,5884,8,7881,4,0
0,2018,71182,5,1,1,3690,11,14236,3,0
8,2020,9335,1,2,0,2237,3,9335,2,0
7,2019,47095,5,2,1,2398,3,9419,0,1
13,2021,12463,1,1,0,6918,12,12463,1,1
4,2018,32543,5,0,1,859,5,6508,3,0
2,2020,9724,1,1,0,5141,10,9724,3,0
6,2021,22098,2,2,2,3485,8,11049,0,1
7,2019,42773,4,0,1,1192,4,10693,4,0
3,2018,24005,4,2,1,462,6,6001,2,0
1,2023,113,0,1,0,70,11,113,3,0
0,2023,103,0,2,0,19,7,103,0,1
5,2020,10747,1,1,0,2396,10,10747,3,0
4,2021,15376,2,1,0,9203,12,7688,0,1
6,2022,21936,2,0,2,574,2,10968,0,1
6,2023,11516,1,1,0,2258,12,11516,2,0
10,2020,18298,2,0,2,271,2,9149,2,0
4,2022,9519,1,1,0,89,10,9519,1,0
7,2019,27894,4,0,1,425,3,6973,3,0
9,2021,29569,2,1,1,7460,11,14784,3,0
9,2020,28649,4,1,1,482,11,7162,0,1
10,2024,0,0,0,0,0,1,0,0,1
8,2018,64023,5,1,1,4098,5,12804,4,0
0,2024,0,0,1,0,0,12,0,0,1
0,2023,82,0,1,0,68,9,82,4,0
0,2022,13381,1,1,0,5682,7,13381,1,0
9,2020,14926,2,1,0,6043,8,7463,3,0
12,2020,10705,1,1,0,5930,9,10705,0,1
9,2020,13337,1,2,0,151,7,13337,2,0
3,2018,33419,5,0,1,296,5,6683,1,0
6,2019,20942,3,1,2,5356,10,6980,2,0
0,2023,12951,1,0,0,283,2,12951,1,1
5,2021,0,0,2,0,0,6,0,3,0
6,2021,21532,3,0,2,437,2,7177,0,1
12,2020,7937,1,0,0,149,2,7937,0,1
5,2018,28319,4,1,1,2880,11,7079,4,0
5,2022,10227,2,1,0,2748,11,5113,2,0
12,2023,8999,1,1,0,3776,6,8999,1,0
6,2018,28555,3,0,1,1553,3,9518,0,1
12,2022,15605,2,0,0,577,4,7802,0,1
6,2022,21450,2,1,2,7841,11,10725,2,0
0,2021,27446,2,2,2,2035,7,13723,0,1
9,2018,27124,3,1,2,1855,9,9041,2,0
6,2018,32227,4,0,1,347,1,8056,3,0
10,2018,40065,3,1,1,5577,11,13355,3,0
7,2022,17820,2,1,2,2107,9,8910,3,0
6,2021,22253,2,0,2,51,5,11126,0,1
12,2023,7807,1,0,0,1582,3,7807,0,1
8,2019,35772,4,0,1,1352,3,8943,3,0
3,2022,13853,2,1,0,1020,10,6926,2,0
0,2018,35104,5,1,1,3996,12,7020,1,1
7,2018,47532,5,2,1,2604,8,9506,4,0
1,2019,25348,3,1,2,3955,7,8449,3,0
2,2024,0,0,1,0,0,12,0,0,1
4,2021,21342,3,0,2,1551,2,7114,2,0
0,2020,33541,4,2,1,3338,5,8385,0,1
2,2022,15243,2,1,0,6904,11,7621,0,1
8,2022,11185,1,1,0,5744,8,11185,3,0
2,2021,4508,1,0,0,1091,1,4508,0,1
6,2023,8498,1,1,0,6844,12,8498,2,0
4,2020,5399,1,1,0,2374,12,5399,1,0
8,2020,9077,1,0,0,1169,3,9077,2,0
5,2019,21841,2,0,2,1725,2,10920,1,0
9,2019,37138,3,2,1,3412,7,12379,3,0
13,2023,14194,1,2,0,2466,5,14194,0,1
5,2021,18208,3,1,2,1785,10,6069,2,0
11,2021,340,0,0,0,336,5,340,3,0
0,2018,45288,3,0,1,138,2,15096,1,0
9,2018,29703,3,0,1,1754,4,9901,3,0
1,2021,15454,2,2,0,2588,6,7727,0,1
5,2020,9457,1,0,0,820,1,9457,0,1
6,2020,26100,3,1,2,4232,11,8700,1,0
1,2020,19877,2,1,2,4027,8,9938,4,0
13,2019,17892,2,0,2,2177,5,8946,0,1
13,2023,431,0,1,0,249,11,431,3,0
6,2022,0,0,0,0,0,2,0,0,1
7,2018,45488,6,2,1,2974,4,7581,3,0
10,2019,37201,3,0,1,434,3,12400,1,0
8,2019,28322,4,0,1,663,1,7080,1,0
9,2021,30701,2,2,1,2510,8,15350,2,0
12,2020,9966,1,0,0,345,2,9966,0,1
5,2018,25604,5,2,1,2668,8,5120,2,0
3,2021,20669,3,1,2,3826,12,6889,4,0
7,2021,7625,1,0,0,679,1,7625,1,1
7,2020,30951,3,1,1,4574,5,10317,4,0
2,2022,5853,1,1,0,5606,12,5853,0,1
13,2020,41956,4,0,1,1222,2,10489,4,0
6,2018,43917,5,1,1,7336,9,8783,2,0
3,2018,16209,3,1,2,4858,9,5403,0,1
10,2019,23144,2,1,2,6825,12,11572,4,0
12,2021,82,0,0,0,66,5,82,0,1
6,2020,11336,1,1,0,4404,5,11336,2,0
8,2020,10381,1,0,0,1018,1,10381,0,1
4,2022,13676,2,1,0,6290,9,6838,2,0
8,2020,29655,3,1,1,7587,11,9885,1,1
2,2019,13359,2,0,0,981,5,6679,0,1
7,2018,50015,5,1,1,4518,6,10003,3,0
9,2018,53766,4,1,1,3682,6,13441,2,0
3,2019,25776,3,0,2,888,2,8592,0,1
5,2021,7760,1,0,0,849,1,7760,0,1
4,2019,20538,2,0,2,341,5,10269,1,1
12,2018,34856,3,0,1,1802,2,11618,2,0
12,2021,24525,2,1,2,5380,7,12262,4,0
9,2019,31380,2,1,1,127,9,15690,0,1
9,2021,29983,2,0,1,1212,4,14991,0,1
12,2020,17713,2,1,2,6475,11,8856,4,0
3,2020,10027,1,1,0,7980,11,10027,2,0
2,2022,386,0,0,0,208,3,386,0,1
2,2021,13578,2,2,0,770,6,6789,1,0
7,2018,34836,4,2,1,2501,8,8709,3,0
3,2018,42623,4,0,1,1126,1,10655,0,1
4,2018,44602,6,1,1,6921,9,7433,4,0
11,2018,36923,6,1,1,5605,12,6153,3,0
6,2018,70529,6,1,1,3458,12,11754,4,0
10,2022,450,0,1,0,312,10,450,4,0
0,2020,22468,2,2,2,2259,6,11234,4,0
12,2018,36887,4,0,1,261,5,9221,4,0
9,2020,13340,1,0,0,141,4,13340,0,1
6,2018,28886,5,1,1,245,10,5777,3,0
0,2019,32816,3,2,1,2321,6,10938,3,0
6,2021,7824,1,1,0,5697,10,7824,2,0
9,2019,74238,5,2,1,1283,6,14847,3,0
7,2020,11062,2,1,0,3200,12,5531,3,0
5,2018,37738,5,0,1,1455,5,7547,4,0
2,2023,5748,1,0,0,1596,3,5748,0,1
8,2023,11722,1,0,0,917,1,11722,0,1
9,2020,30591,2,2,1,2643,5,15295,4,0
3,2020,14646,2,1,0,7919,12,7323,2,0
9,2019,26362,2,2,2,2739,5,13181,1,0
9,2018,49383,4,1,1,7410,9,12345,0,1
2,2019,10641,2,2,0,2439,5,5320,3,0
10,2020,12365,1,1,0,4568,6,12365,3,0
1,2018,30717,4,1,1,262,11,7679,4,0
10,2022,19697,2,1,2,4737,5,9848,3,0
0,2020,30959,3,0,1,856,1,10319,0,1
10,2019,53267,4,1,1,4753,10,13316,4,0
6,2021,16594,2,0,2,1084,3,8297,2,0
4,2022,16520,2,0,2,808,4,8260,1,1
9,2020,14743,1,1,0,6365,9,14743,3,0
9,2018,58727,6,2,1,2449,3,9787,3,0
9,2020,13813,1,0,0,378,1,13813,1,0
6,2021,370,0,0,0,189,2,370,0,1
7,2022,5755,1,1,0,531,11,5755,2,0
4,2019,15165,2,1,0,4101,8,7582,3,0
12,2022,401,0,0,0,264,4,401,0,1
7,2019,23096,3,0,2,444,1,7698,3,0
3,2018,16885,3,1,2,3545,9,5628,2,0
6,2018,41988,4,0,1,2041,2,10497,3,0
6,2023,6378,1,1,0,3414,12,6378,3,0
6,2021,8294,1,1,0,5813,8,8294,3,0
6,2019,22995,3,1,2,4363,6,7665,3,0
7,2019,11834,2,0,0,106,2,5917,1,1
0,2022,118,0,0,0,101,2,118,0,1
6,2018,67617,6,2,1,3174,8,11269,2,0
8,2018,48691,4,0,1,676,5,12172,2,0
9,2019,34782,3,1,1,5237,11,11594,4,0
4,2024,152,0,1,0,128,12,152,2,0
10,2018,36065,3,1,1,2978,10,12021,3,0
12,2021,30397,2,0,1,898,1,15198,3,0
7,2020,5674,1,2,0,2477,4,5674,0,1
10,2018,29024,3,1,1,3856,4,9674,4,0
6,2021,0,0,2,0,0,7,0,0,1
5,2018,31802,4,2,1,1788,7,7950,2,0
6,2020,30396,3,2,1,2412,3,10132,4,0
6,2020,32499,3,1,1,6244,9,10833,3,0
10,2018,40252,6,1,1,5435,8,6708,3,0
13,2020,35318,3,0,1,1937,2,11772,0,1
5,2018,61702,6,2,1,228,6,10283,4,0
6,2019,46598,5,1,1,3666,5,9319,3,0
9,2021,0,0,2,0,0,6,0,3,0
4,2021,25124,3,1,2,6681,11,8374,3,0
3,2022,14577,2,1,0,5547,11,7288,4,0
0,2021,402,0,1,0,253,10,402,0,1
9,2022,0,0,0,0,0,4,0,1,1
13,2021,20515,2,2,2,602,7,10257,4,0
1,2019,32909,5,1,1,3076,12,6581,3,0
0,2022,204,0,2,0,126,6,204,0,1
0,2020,24235,3,0,2,1256,5,8078,0,1
12,2022,472,0,1,0,337,10,472,2,0
0,2021,0,0,1,0,0,11,0,1,1
0,2019,47229,5,1,1,6795,10,9445,0,1
13,2022,0,0,2,0,0,8,0,0,1
12,2022,209,0,0,0,96,4,209,1,1
12,2018,35587,5,2,1,1028,7,7117,4,0
9,2019,47625,4,0,1,2120,3,11906,3,0
9,2022,0,0,0,0,0,2,0,0,1
7,2020,15496,3,1,2,2915,12,5165,3,0
9,2020,38848,4,0,1,85,1,9712,2,1
9,2022,13561,1,2,0,6,8,13561,0,1
4,2024,0,0,2,0,0,6,0,0,1
13,2018,36611,3,2,1,3443,5,12203,3,0
0,2021,8102,1,0,0,995,2,8102,0,1
5,2018,19381,4,1,2,8350,12,4845,1,1
9,2020,44566,4,1,1,5069,8,11141,2,0
