Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun
25-07-2024,FJB/8069/SBY/PL/5880,SBY1059915,FREE-GO-S,2024,0,Repair,Kritis,Baik,11,0,0,2,0
25-07-2024,FJB/7719/SBY/PL/9733,SBY5411622,ALL-NEW-AEROX,2018,42565,Jual Part,Baik,Perlu Penggantian,4,324,6,0,7094
25-07-2024,FJB/7862/SBY/PL/5638,SBY8577532,MIO,2021,35973,Rutin,Baik,Perlu Penggantian,1,726,3,1,11991
25-07-2024,FJB/4137/SBY/PL/4748,SBY8851300,ALL-NEW-NMAX,2021,23708,Rutin,Baik,Perlu Penyetelan,5,2038,3,0,7902
26-07-2024,FJB/2088/SBY/PL/3507,SBY3812216,X-MAX-CONNEC,2024,35,Repair,Perlu Ganti,Baik,6,17,0,1,35
26-07-2024,FJB/3830/SBY/PL/2652,SBY7165877,ALL-NEW-AEROX,2021,21392,Rutin,Perlu Ganti,Perlu Penyetelan,6,1424,3,0,7130
26-07-2024,FJB/8258/SBY/PL/6281,SBY4154909,MIO-M3 125,2018,35227,Repair,Kritis,Perlu Penggantian,9,2593,6,3,5871
26-07-2024,FJB/2169/SBY/PL/3309,SBY1310332,ALL-NEW-AEROX,2018,72147,Repair,Kritis,Perlu Penggantian,12,3916,6,3,12024
26-07-2024,FJB/8134/SBY/PL/5911,SBY1466764,FREE-GO-S,2018,32915,Repair,Kritis,Perlu Penggantian,9,5915,6,4,5485
26-07-2024,FJB/3960/SBY/PL/2767,SBY7515058,MIO,2024,0,Rutin,Baik,Baik,3,0,0,0,0
27-07-2024,FJB/3064/SBY/PL/6341,SBY9810986,ALL-NEW-AEROX,2020,27296,Repair,Perlu Ganti,Perlu Penggantian,2,2278,4,4,6824
27-07-2024,FJB/8238/SBY/PL/2047,SBY3964574,MT-15,2018,46293,Repair,Kritis,Perlu Penggantian,9,1599,6,4,7715
27-07-2024,FJB/8360/SBY/PL/6793,SBY4081214,LEXI,2023,7766,Rutin,Perlu Ganti,Baik,8,2209,1,1,7766
27-07-2024,FJB/3666/SBY/PL/2225,SBY5525142,LEXI,2023,4859,Repair,Kritis,Baik,11,361,1,2,4859
28-07-2024,FJB/3311/SBY/PL/1291,SBY1103188,XSR 155,2022,27767,Repair,Kritis,Perlu Penyetelan,4,3618,2,3,13883
28-07-2024,FJB/8879/SBY/PL/3330,SBY3908428,FAZZIO-NEO-HY,2020,22334,Kupon Gratis I (DUA),Baik,Perlu Penggantian,3,1774,4,0,5583
28-07-2024,FJB/3668/SBY/PL/3946,SBY7507074,XSR 155,2020,48826,Repair,Kritis,Perlu Penggantian,11,2547,4,1,12206
28-07-2024,FJB/5099/SBY/PL/2575,SBY8541445,FREE-GO-S,2024,0,Rutin,Kritis,Baik,11,0,0,1,0
28-07-2024,FJB/7284/SBY/PL/6916,SBY9526844,ALL-NEW-AEROX,2020,56987,Repair,Kritis,Perlu Penggantian,12,9595,4,2,14246
28-07-2024,FJB/4211/SBY/PL/9403,SBY7625966,FAZZIO-NEO-HY,2018,40228,Repair,Perlu Ganti,Perlu Penggantian,6,1458,6,4,6704
28-07-2024,FJB/7716/SBY/PL/4969,SBY6303464,MT-15,2020,37234,Repair,Kritis,Perlu Penggantian,9,4579,4,3,9308
29-07-2024,FJB/2781/SBY/PL/4678,SBY9280099,MIO,2024,42,Jual Part,Baik,Baik,2,29,0,0,42
29-07-2024,FJB/6361/SBY/PL/6164,SBY1291368,NMAX-NEO-S,2020,56886,Repair,Kritis,Perlu Penggantian,5,4069,4,3,14221
29-07-2024,FJB/9877/SBY/PL/3885,SBY1811312,MIO-M3 125,2018,55488,Repair,Perlu Ganti,Perlu Penggantian,3,3039,6,3,9248
29-07-2024,FJB/8871/SBY/PL/6066,SBY3721299,ALL-NEW-NMAX,2024,0,Rutin,Baik,Baik,1,0,0,1,0
29-07-2024,FJB/7161/SBY/PL/4870,SBY9236315,FREE-GO-S,2023,10443,Rutin,Baik,Baik,1,87,1,1,10443
29-07-2024,FJB/4866/SBY/PL/1198,SBY6604490,XSR 155,2021,22095,Rutin,Baik,Perlu Penyetelan,4,1475,3,0,7365
30-07-2024,FJB/5957/SBY/PL/6108,SBY7218957,MIO,2018,44250,Repair,Kritis,Perlu Penggantian,11,2990,6,4,7375
30-07-2024,FJB/6130/SBY/PL/9748,SBY4369686,MIO,2021,28536,Repair,Kritis,Perlu Penggantian,11,4321,3,4,9512
30-07-2024,FJB/6562/SBY/PL/4916,SBY2575153,ALL-NEW-AEROX,2021,23946,Kupon Gratis I (DUA),Baik,Perlu Penyetelan,2,987,3,0,7982
30-07-2024,FJB/3668/SBY/PL/7374,SBY4811105,MIO,2023,8786,Repair,Perlu Ganti,Baik,6,2371,1,2,8786
30-07-2024,FJB/4475/SBY/PL/1164,SBY8931488,X-MAX-CONNEC,2020,42883,Repair,Baik,Perlu Penggantian,1,675,4,3,10720
30-07-2024,FJB/1759/SBY/PL/4033,SBY4954074,XSR 155,2021,38981,Repair,Kritis,Perlu Penggantian,11,1721,3,3,12993
30-07-2024,FJB/5940/SBY/PL/8721,SBY5134001,ALL-NEW-AEROX,2021,24922,Rutin,Baik,Perlu Penyetelan,3,1419,3,1,8307
31-07-2024,FJB/8775/SBY/PL/7009,SBY4416672,MT-15,2023,8309,Repair,Kritis,Baik,9,5426,1,1,8309
31-07-2024,FJB/2832/SBY/PL/8388,SBY5769644,ALL-NEW-AEROX,2021,35707,Repair,Kritis,Perlu Penggantian,7,5446,3,4,11902
31-07-2024,FJB/1875/SBY/PL/9507,SBY8769435,FREE-GO-S,2019,51593,Repair,Kritis,Perlu Penggantian,12,10242,5,4,10318
31-07-2024,FJB/4086/SBY/PL/8223,SBY5494297,NMAX-NEO-S,2019,63743,Repair,Kritis,Perlu Penggantian,10,2337,5,2,12748
31-07-2024,FJB/9270/SBY/PL/6524,SBY7642137,LEXI,2021,21341,Repair,Perlu Ganti,Perlu Penyetelan,8,813,3,2,7113
31-07-2024,FJB/7843/SBY/PL/9260,SBY7910667,ALL-NEW-NMAX,2024,16,Rutin,Perlu Ganti,Baik,8,14,0,0,16
31-07-2024,FJB/6866/SBY/PL/1241,SBY9171975,NMAX-NEO-S,2020,34080,Rutin,Kritis,Perlu Penggantian,11,7822,4,1,8520
31-07-2024,FJB/5542/SBY/PL/3050,SBY9731685,MIO-M3 125,2023,10469,Repair,Kritis,Baik,4,4082,1,3,10469
31-07-2024,FJB/9363/SBY/PL/1646,SBY7034403,FILANO-NEO,2020,35703,Repair,Kritis,Perlu Penggantian,6,4532,4,2,8925
01-08-2024,FJB/9827/SBY/PL/5466,SBY7292224,XSR 155,2021,26404,Repair,Baik,Perlu Penyetelan,1,689,3,2,8801
01-08-2024,FJB/8155/SBY/PL/2709,SBY7768702,ALL-NEW-NMAX,2020,31763,Repair,Baik,Perlu Penggantian,2,1451,4,3,7940
01-08-2024,FJB/2092/SBY/PL/7369,SBY2108689,X-MAX-CONNEC,2024,326,Rutin,Kritis,Baik,9,256,0,0,326
01-08-2024,FJB/3395/SBY/PL/3640,SBY8648215,MIO,2023,5515,Rutin,Perlu Ganti,Baik,8,787,1,0,5515
01-08-2024,FJB/4910/SBY/PL/6704,SBY2958581,LEXI,2022,13310,Rutin,Baik,Baik,3,1334,2,0,6655
01-08-2024,FJB/5005/SBY/PL/4427,SBY1418050,MIO,2021,25670,Rutin,Baik,Perlu Penyetelan,4,486,3,0,8556
02-08-2024,FJB/3814/SBY/PL/3416,SBY2009854,MIO-M3 125,2022,20613,Repair,Baik,Perlu Penyetelan,3,1229,2,2,10306
02-08-2024,FJB/9953/SBY/PL/1044,SBY9766372,ALL-NEW-AEROX,2019,36690,Rutin,Perlu Ganti,Perlu Penggantian,6,3197,5,1,7338
02-08-2024,FJB/2888/SBY/PL/8984,SBY4341843,ALL-NEW-NMAX,2023,5596,Repair,Perlu Ganti,Baik,7,3185,1,3,5596
02-08-2024,FJB/5086/SBY/PL/8022,SBY6335171,NMAX-NEO-S,2018,68577,Repair,Perlu Ganti,Perlu Penggantian,8,1395,6,2,11429
02-08-2024,FJB/6341/SBY/PL/9133,SBY9702824,NMAX-NEO-S,2023,15234,Repair,Kritis,Baik,11,4298,1,3,15234
02-08-2024,FJB/3573/SBY/PL/7660,SBY6468778,NMAX-NEO-S,2023,12251,Rutin,Kritis,Baik,11,7003,1,0,12251
03-08-2024,FJB/4642/SBY/PL/6047,SBY8541624,MIO,2024,0,Rutin,Baik,Baik,4,0,0,0,0
03-08-2024,FJB/1672/SBY/PL/6883,SBY4983174,ALL-NEW-AEROX,2020,59753,Repair,Baik,Perlu Penggantian,2,1911,4,3,14938
03-08-2024,FJB/5821/SBY/PL/1833,SBY3646211,ALL-NEW-NMAX,2021,19101,Rutin,Perlu Ganti,Perlu Penyetelan,8,1937,3,0,6367
03-08-2024,FJB/6934/SBY/PL/1309,SBY2649532,ALL-NEW-NMAX,2023,7191,Rutin,Baik,Baik,1,907,1,1,7191
03-08-2024,FJB/3576/SBY/PL/5942,SBY7785475,MIO-M3 125,2019,47095,Rutin,Perlu Ganti,Perlu Penggantian,3,2398,5,0,9419
03-08-2024,FJB/5036/SBY/PL/2257,SBY6263844,NMAX-NEO-S,2019,47966,Repair,Kritis,Perlu Penggantian,11,3111,5,3,9593
04-08-2024,FJB/5926/SBY/PL/1007,SBY4119405,XSR 155,2022,18273,Rutin,Baik,Perlu Penyetelan,2,1308,2,0,9136
04-08-2024,FJB/7646/SBY/PL/9588,SBY9494072,ALL-NEW-NMAX,2022,16819,Rutin,Baik,Perlu Penyetelan,5,487,2,0,8409
04-08-2024,FJB/6698/SBY/PL/2113,SBY9130530,XSR 155,2018,77720,Repair,Kritis,Perlu Penggantian,10,5443,6,2,12953
04-08-2024,FJB/2318/SBY/PL/9649,SBY8774164,LEXI,2018,39116,Repair,Perlu Ganti,Perlu Penggantian,3,2803,6,3,6519
04-08-2024,FJB/7046/SBY/PL/6119,SBY2187381,R15,2024,175,Kupon Gratis I (DUA),Baik,Baik,1,84,0,1,175
04-08-2024,FJB/5188/SBY/PL/9383,SBY2654195,X-MAX-CONNEC,2021,25493,Rutin,Kritis,Perlu Penyetelan,12,8440,3,0,8497
04-08-2024,FJB/2586/SBY/PL/2501,SBY9093433,XSR 155,2023,14194,Rutin,Perlu Ganti,Baik,5,2466,1,0,14194
04-08-2024,FJB/9739/SBY/PL/7496,SBY8838525,MIO,2021,32082,Repair,Kritis,Perlu Penggantian,11,1456,3,3,10694
04-08-2024,FJB/9140/SBY/PL/9297,SBY9760824,NMAX-NEO-S,2021,46045,Repair,Perlu Ganti,Perlu Penggantian,8,3285,3,1,15348
04-08-2024,FJB/1311/SBY/PL/2567,SBY1457187,NMAX-NEO-S,2022,17581,Repair,Kritis,Perlu Penyetelan,7,5510,2,1,8790
04-08-2024,FJB/6337/SBY/PL/4681,SBY6592995,FILANO-NEO,2021,23721,Repair,Kritis,Perlu Penyetelan,9,2977,3,3,7907
04-08-2024,FJB/8235/SBY/PL/4060,SBY5941751,FREE-GO-S,2019,42629,Rutin,Kritis,Perlu Penggantian,10,6277,5,1,8525
05-08-2024,FJB/8407/SBY/PL/2474,SBY2079406,LEXI,2023,6508,Kupon Gratis II (TIGA),Baik,Baik,5,1541,1,1,6508
05-08-2024,FJB/9027/SBY/PL/5593,SBY7117428,MIO-M3 125,2018,59459,Repair,Baik,Perlu Penggantian,1,1288,6,1,9909
05-08-2024,FJB/4398/SBY/PL/8836,SBY6625012,LEXI,2018,54060,Repair,Kritis,Perlu Penggantian,11,5277,6,4,9010
05-08-2024,FJB/2186/SBY/PL/5514,SBY7609829,X-MAX-CONNEC,2023,11405,Repair,Kritis,Baik,7,5182,1,1,11405
05-08-2024,FJB/8450/SBY/PL/5499,SBY2080948,FAZZIO-NEO-HY,2019,47665,Repair,Kritis,Perlu Penggantian,10,1708,5,4,9533
05-08-2024,FJB/6902/SBY/PL/9633,SBY3018890,FREE-GO-S,2019,34860,Repair,Perlu Ganti,Perlu Penggantian,5,2838,5,2,6972
05-08-2024,FJB/6917/SBY/PL/3971,SBY4018092,ALL-NEW-AEROX,2021,37491,Rutin,Baik,Perlu Penggantian,4,1541,3,2,12497
05-08-2024,FJB/8180/SBY/PL/6652,SBY1971930,VIXION,2021,32659,Repair,Kritis,Perlu Penggantian,11,63,3,4,10886
06-08-2024,FJB/3885/SBY/PL/5435,SBY3563973,X-MAX-CONNEC,2018,57400,Rutin,Kritis,Perlu Penggantian,10,2309,6,0,9566
06-08-2024,FJB/9921/SBY/PL/4431,SBY2231098,MIO-M3 125,2023,5047,Rutin,Perlu Ganti,Baik,7,219,1,0,5047
06-08-2024,FJB/4665/SBY/PL/8384,SBY1000957,XSR 155,2021,25983,Repair,Kritis,Perlu Penyetelan,5,4149,3,2,8661
06-08-2024,FJB/6330/SBY/PL/1277,SBY9933038,NMAX-NEO-S,2018,52220,Repair,Kritis,Perlu Penggantian,12,4425,6,4,8703
06-08-2024,FJB/1851/SBY/PL/3047,SBY9823376,FAZZIO-NEO-HY,2021,17903,Repair,Baik,Perlu Penyetelan,3,1569,3,1,5967
06-08-2024,FJB/4661/SBY/PL/3455,SBY8300318,ALL-NEW-NMAX,2020,21831,Repair,Perlu Ganti,Perlu Penggantian,5,2869,4,3,5457
07-08-2024,FJB/2085/SBY/PL/3280,SBY5931492,MIO,2019,29556,Repair,Kritis,Perlu Penggantian,11,4751,5,3,5911
07-08-2024,FJB/8169/SBY/PL/2096,SBY3955636,ALL-NEW-AEROX,2019,76066,Repair,Kritis,Perlu Penggantian,12,8952,5,2,15213
07-08-2024,FJB/4810/SBY/PL/9392,SBY3729132,MT-15,2021,26840,Repair,Kritis,Perlu Penyetelan,12,471,3,2,8946
07-08-2024,FJB/4474/SBY/PL/7398,SBY9128800,MT-15,2022,28449,Rutin,Baik,Perlu Penggantian,3,1450,2,0,14224
07-08-2024,FJB/8995/SBY/PL/2556,SBY8026549,MIO,2023,9272,Repair,Kritis,Baik,8,6411,1,4,9272
07-08-2024,FJB/3869/SBY/PL/3554,SBY2955923,FREE-GO-S,2018,58191,Repair,Perlu Ganti,Perlu Penggantian,6,83,6,2,9698
07-08-2024,FJB/3799/SBY/PL/1416,SBY8538381,X-MAX-CONNEC,2021,32181,Repair,Perlu Ganti,Perlu Penggantian,6,471,3,4,10727
07-08-2024,FJB/9250/SBY/PL/3941,SBY5155335,LEXI,2018,61702,Repair,Perlu Ganti,Perlu Penggantian,6,228,6,4,10283
08-08-2024,FJB/6655/SBY/PL/5365,SBY6500653,FAZZIO-NEO-HY,2020,20722,Repair,Baik,Perlu Penggantian,3,1798,4,1,5180
08-08-2024,FJB/3927/SBY/PL/8921,SBY3855491,ALL-NEW-AEROX,2024,314,Rutin,Baik,Baik,5,107,0,0,314
08-08-2024,FJB/3681/SBY/PL/8943,SBY1725379,R15,2020,53556,Repair,Kritis,Perlu Penggantian,12,8805,4,2,13389
08-08-2024,FJB/3636/SBY/PL/8510,SBY6947463,MT-15,2020,54357,Repair,Baik,Perlu Penggantian,4,906,4,2,13589
08-08-2024,FJB/3361/SBY/PL/7158,SBY1295582,FAZZIO-NEO-HY,2019,40573,Repair,Kritis,Perlu Penggantian,10,6711,5,3,8114
08-08-2024,FJB/8070/SBY/PL/3464,SBY5975332,NMAX-NEO-S,2020,44566,Repair,Kritis,Perlu Penggantian,8,5069,4,2,11141
08-08-2024,FJB/9474/SBY/PL/2541,SBY2909299,MIO-M3 125,2023,5689,Rutin,Kritis,Baik,10,1267,1,1,5689
08-08-2024,FJB/6192/SBY/PL/6881,SBY6776096,MIO,2020,33608,Repair,Kritis,Perlu Penggantian,12,3197,4,2,8402
08-08-2024,FJB/1430/SBY/PL/6127,SBY4762812,ALL-NEW-AEROX,2019,69633,Repair,Perlu Ganti,Perlu Penggantian,4,2914,5,2,13926
09-08-2024,FJB/9311/SBY/PL/7012,SBY4890932,NMAX-NEO-S,2024,0,Rutin,Baik,Baik,5,0,0,0,0
09-08-2024,FJB/9490/SBY/PL/9809,SBY6631447,R15,2020,48429,Repair,Kritis,Perlu Penggantian,10,4126,4,3,12107
10-08-2024,FJB/8393/SBY/PL/9383,SBY4164595,ALL-NEW-AEROX,2019,53598,Repair,Kritis,Perlu Penggantian,7,3692,5,3,10719
10-08-2024,FJB/3938/SBY/PL/3185,SBY4059015,FREE-GO-S,2023,9347,Repair,Kritis,Baik,12,5835,1,3,9347
10-08-2024,FJB/6119/SBY/PL/4806,SBY7448811,LEXI,2021,30672,Repair,Kritis,Perlu Penggantian,12,3916,3,4,10224
10-08-2024,FJB/9859/SBY/PL/9376,SBY3563704,ALL-NEW-AEROX,2022,13793,Rutin,Baik,Baik,1,666,2,0,6896
10-08-2024,FJB/6595/SBY/PL/9667,SBY1358172,ALL-NEW-NMAX,2024,0,Rutin,Baik,Baik,3,0,0,0,0
10-08-2024,FJB/5448/SBY/PL/5740,SBY6039433,ALL-NEW-NMAX,2024,0,Repair,Kritis,Baik,12,0,0,4,0
10-08-2024,FJB/8539/SBY/PL/2239,SBY8829125,XSR 155,2024,432,Rutin,Baik,Baik,2,8,0,0,432
11-08-2024,FJB/6361/SBY/PL/9850,SBY4513765,NMAX-NEO-S,2021,40656,Rutin,Baik,Perlu Penggantian,2,894,3,0,13552
11-08-2024,FJB/3656/SBY/PL/9019,SBY4668609,ALL-NEW-AEROX,2020,33303,Repair,Baik,Perlu Penggantian,5,2094,4,2,8325
11-08-2024,FJB/9168/SBY/PL/3253,SBY4866272,FILANO-NEO,2023,6049,Rutin,Baik,Baik,2,1345,1,0,6049
12-08-2024,FJB/3229/SBY/PL/5151,SBY2693281,ALL-NEW-NMAX,2019,28785,Jual Part,Baik,Perlu Penggantian,1,559,5,1,5757
12-08-2024,FJB/7779/SBY/PL/5597,SBY8541048,LEXI,2023,8625,Rutin,Baik,Baik,3,698,1,0,8625
12-08-2024,FJB/2035/SBY/PL/2650,SBY8907585,MIO,2023,6832,Repair,Kritis,Baik,9,3835,1,1,6832
12-08-2024,FJB/6288/SBY/PL/4859,SBY6063730,LEXI,2022,11422,Kupon Gratis II (TIGA),Perlu Ganti,Baik,8,1703,2,0,5711
12-08-2024,FJB/2494/SBY/PL/6150,SBY3527735,ALL-NEW-AEROX,2023,13722,Rutin,Baik,Baik,5,844,1,0,13722
12-08-2024,FJB/9850/SBY/PL/9743,SBY5287438,NMAX-NEO-S,2023,12627,Rutin,Baik,Baik,2,1456,1,1,12627
12-08-2024,FJB/5556/SBY/PL/5077,SBY6210448,VIXION,2020,34777,Rutin,Perlu Ganti,Perlu Penggantian,5,2342,4,0,8694
12-08-2024,FJB/2757/SBY/PL/6725,SBY9622283,FAZZIO-NEO-HY,2022,17121,Repair,Kritis,Perlu Penyetelan,12,4316,2,2,8560
12-08-2024,FJB/5886/SBY/PL/9945,SBY3182153,NMAX-NEO-S,2022,21035,Repair,Kritis,Perlu Penyetelan,9,3353,2,3,10517
12-08-2024,FJB/1349/SBY/PL/5915,SBY7257743,LEXI,2022,9925,Rutin,Baik,Baik,5,127,2,0,4962
12-08-2024,FJB/7158/SBY/PL/7393,SBY1816446,R15,2022,23193,Rutin,Baik,Perlu Penyetelan,2,2058,2,0,11596
13-08-2024,FJB/1093/SBY/PL/7207,SBY8526193,MIO-M3 125,2019,34689,Repair,Kritis,Perlu Penggantian,11,7325,5,4,6937
13-08-2024,FJB/9091/SBY/PL/6672,SBY3947709,FREE-GO-S,2022,13213,Kupon Gratis I (DUA),Perlu Ganti,Baik,6,3221,2,0,6606
13-08-2024,FJB/3743/SBY/PL/8049,SBY9412890,ALL-NEW-AEROX,2019,69118,Repair,Kritis,Perlu Penggantian,8,3693,5,2,13823
13-08-2024,FJB/2600/SBY/PL/1617,SBY7159669,FAZZIO-NEO-HY,2018,49465,Repair,Baik,Perlu Penggantian,3,2167,6,3,8244
13-08-2024,FJB/2389/SBY/PL/4162,SBY2458997,ALL-NEW-NMAX,2018,32495,Repair,Baik,Perlu Penggantian,3,211,6,2,5415
13-08-2024,FJB/4583/SBY/PL/1136,SBY2681579,MIO,2022,11726,Rutin,Baik,Baik,1,118,2,0,5863
13-08-2024,FJB/4225/SBY/PL/7712,SBY3514588,X-MAX-CONNEC,2019,66653,Repair,Baik,Perlu Penggantian,1,456,5,3,13330
13-08-2024,FJB/9143/SBY/PL/6860,SBY7914554,FAZZIO-NEO-HY,2024,92,Rutin,Baik,Baik,2,40,0,1,92
14-08-2024,FJB/7304/SBY/PL/6085,SBY6065169,FAZZIO-NEO-HY,2021,26535,Repair,Kritis,Perlu Penyetelan,9,5229,3,4,8845
14-08-2024,FJB/9923/SBY/PL/8727,SBY5472434,ALL-NEW-NMAX,2018,53117,Repair,Kritis,Perlu Penggantian,7,5303,6,4,8852
14-08-2024,FJB/5316/SBY/PL/2215,SBY7116410,MT-15,2023,7935,Repair,Perlu Ganti,Baik,6,3262,1,2,7935
14-08-2024,FJB/6756/SBY/PL/6637,SBY1730077,ALL-NEW-NMAX,2023,9252,Repair,Kritis,Baik,5,3742,1,2,9252
14-08-2024,FJB/2207/SBY/PL/9705,SBY6244261,X-MAX-CONNEC,2020,29586,Rutin,Kritis,Perlu Penggantian,12,5714,4,1,7396
14-08-2024,FJB/6851/SBY/PL/8086,SBY8748143,LEXI,2024,0,Kupon Gratis II (TIGA),Perlu Ganti,Baik,8,0,0,1,0
15-08-2024,FJB/9201/SBY/PL/4105,SBY2042186,ALL-NEW-AEROX,2021,42314,Rutin,Baik,Perlu Penggantian,1,1218,3,0,14104
15-08-2024,FJB/4281/SBY/PL/2582,SBY2703535,NMAX-NEO-S,2024,103,Rutin,Baik,Baik,5,31,0,0,103
15-08-2024,FJB/1619/SBY/PL/9541,SBY3662453,NMAX-NEO-S,2018,71834,Repair,Perlu Ganti,Perlu Penggantian,4,2481,6,4,11972
15-08-2024,FJB/4450/SBY/PL/5712,SBY2384510,NMAX-NEO-S,2022,27494,Rutin,Baik,Perlu Penyetelan,2,1862,2,1,13747
15-08-2024,FJB/6472/SBY/PL/4118,SBY5662488,NMAX-NEO-S,2020,63800,Repair,Baik,Perlu Penggantian,1,822,4,3,15950
15-08-2024,FJB/4998/SBY/PL/8624,SBY9839344,ALL-NEW-NMAX,2024,113,Rutin,Baik,Baik,1,102,0,0,113
15-08-2024,FJB/4338/SBY/PL/2509,SBY1822306,LEXI,2022,17588,Repair,Kritis,Perlu Penyetelan,9,4716,2,3,8794
15-08-2024,FJB/1251/SBY/PL/9133,SBY1456117,NMAX-NEO-S,2022,24867,Repair,Perlu Ganti,Perlu Penyetelan,6,486,2,3,12433
16-08-2024,FJB/2856/SBY/PL/7584,SBY8648672,ALL-NEW-NMAX,2019,37987,Repair,Kritis,Perlu Penggantian,6,4894,5,3,7597
16-08-2024,FJB/3835/SBY/PL/1008,SBY5601304,LEXI,2021,30312,Repair,Baik,Perlu Penggantian,3,1569,3,4,10104
17-08-2024,FJB/2085/SBY/PL/5959,SBY3994410,NMAX-NEO-S,2023,8841,Repair,Kritis,Baik,5,4438,1,3,8841
17-08-2024,FJB/5707/SBY/PL/6579,SBY1222780,FAZZIO-NEO-HY,2024,349,Rutin,Baik,Baik,2,232,0,0,349
17-08-2024,FJB/4809/SBY/PL/8263,SBY1514229,MIO,2020,37414,Rutin,Baik,Perlu Penggantian,3,1069,4,0,9353
17-08-2024,FJB/2061/SBY/PL/1335,SBY2512226,R15,2021,25582,Repair,Perlu Ganti,Perlu Penyetelan,3,2511,3,2,8527
17-08-2024,FJB/3237/SBY/PL/7357,SBY2703171,MIO,2022,21730,Rutin,Kritis,Perlu Penyetelan,10,2596,2,2,10865
18-08-2024,FJB/4663/SBY/PL/3136,SBY7615224,NMAX-NEO-S,2021,26999,Kupon Gratis I (DUA),Baik,Perlu Penyetelan,5,1778,3,0,8999
18-08-2024,FJB/5427/SBY/PL/4461,SBY7323691,XSR 155,2023,14313,Repair,Kritis,Baik,9,3884,1,3,14313
18-08-2024,FJB/2701/SBY/PL/2170,SBY7704239,NMAX-NEO-S,2020,56949,Repair,Baik,Perlu Penggantian,5,2098,4,3,14237
18-08-2024,FJB/6135/SBY/PL/9611,SBY6982005,X-MAX-CONNEC,2024,326,Rutin,Kritis,Baik,9,212,0,0,326
19-08-2024,FJB/6818/SBY/PL/2970,SBY3078517,ALL-NEW-AEROX,2022,19701,Rutin,Perlu Ganti,Perlu Penyetelan,6,979,2,1,9850
19-08-2024,FJB/4242/SBY/PL/8892,SBY3123218,R15,2022,25885,Rutin,Baik,Perlu Penyetelan,1,634,2,1,12942
19-08-2024,FJB/9460/SBY/PL/7073,SBY8672696,LEXI,2024,399,Rutin,Baik,Baik,5,343,0,0,399
19-08-2024,FJB/8206/SBY/PL/9164,SBY5351165,FILANO-NEO,2019,39786,Repair,Perlu Ganti,Perlu Penggantian,4,3107,5,4,7957
19-08-2024,FJB/1983/SBY/PL/1918,SBY4523628,FAZZIO-NEO-HY,2022,20577,Repair,Kritis,Perlu Penyetelan,8,4908,2,3,10288
19-08-2024,FJB/5648/SBY/PL/4992,SBY7524663,MIO,2023,10603,Rutin,Baik,Baik,2,1589,1,0,10603
19-08-2024,FJB/6919/SBY/PL/6235,SBY2776999,ALL-NEW-NMAX,2022,15575,Rutin,Baik,Baik,1,897,2,0,7787
20-08-2024,FJB/1252/SBY/PL/5519,SBY3874503,NMAX-NEO-S,2018,96293,Repair,Kritis,Perlu Penggantian,11,6816,6,3,16048
20-08-2024,FJB/3378/SBY/PL/7688,SBY8627676,MT-15,2021,34237,Repair,Kritis,Perlu Penggantian,11,5870,3,3,11412
20-08-2024,FJB/1409/SBY/PL/5452,SBY1644528,R15,2023,12504,Rutin,Kritis,Baik,12,6280,1,0,12504
20-08-2024,FJB/6653/SBY/PL/6287,SBY2956960,FILANO-NEO,2018,63430,Repair,Baik,Perlu Penggantian,1,367,6,3,10571
20-08-2024,FJB/1127/SBY/PL/8403,SBY8508831,VIXION,2020,50402,Repair,Perlu Ganti,Perlu Penggantian,7,2391,4,3,12600
20-08-2024,FJB/3947/SBY/PL/9943,SBY5083609,LEXI,2023,10418,Rutin,Baik,Baik,1,35,1,0,10418
20-08-2024,FJB/2359/SBY/PL/7768,SBY7686854,LEXI,2023,8219,Repair,Kritis,Baik,9,4791,1,3,8219
20-08-2024,FJB/8865/SBY/PL/4409,SBY8398781,MIO,2022,19282,Repair,Kritis,Perlu Penyetelan,7,5849,2,4,9641
20-08-2024,FJB/5960/SBY/PL/9581,SBY4841425,FILANO-NEO,2024,0,Repair,Kritis,Baik,11,0,0,3,0
20-08-2024,FJB/7521/SBY/PL/8606,SBY9924343,NMAX-NEO-S,2023,10906,Rutin,Baik,Baik,1,864,1,0,10906
21-08-2024,FJB/8829/SBY/PL/5823,SBY1542135,MT-15,2023,9265,Repair,Kritis,Baik,4,4100,1,2,9265
21-08-2024,FJB/5353/SBY/PL/6911,SBY7327388,X-MAX-CONNEC,2018,86425,Repair,Kritis,Perlu Penggantian,12,3,6,4,14404
21-08-2024,FJB/9394/SBY/PL/7425,SBY5222802,MT-15,2022,15974,Rutin,Perlu Ganti,Baik,6,2859,2,1,7987
21-08-2024,FJB/7476/SBY/PL/9907,SBY8638024,ALL-NEW-AEROX,2018,70525,Rutin,Kritis,Perlu Penggantian,10,912,6,0,11754
21-08-2024,FJB/7449/SBY/PL/5402,SBY1326282,ALL-NEW-NMAX,2022,20278,Repair,Kritis,Perlu Penyetelan,11,8790,2,4,10139
